contentid,recommend_rank,title,addr1,content_type_name,target_tourism_type,type_top1,type_top1_prob,recommend_score,predicted_recommend_score,nav_score,type_quality_score,info_score,recent_score,regional_demand_score,type_prob_관광지,type_prob_레저스포츠,type_prob_문화관광,type_prob_쇼핑,type_prob_숙박,type_prob_역사관광,type_prob_음식,type_prob_자연관광,type_prob_체험관광,avg_monthly_visitors,avg_visitor_growth_rate,avg_stay_time,avg_overnight_days,avg_overnight_ratio,avg_tourism_spending_outsider,avg_local_currency_spending,mapx,mapy,has_image,has_tel,has_addr
2867800,104,팽현숙의옛날순대국 남양주점,경기도 남양주시 와부읍 월문천로 174,음식점,음식,음식,0.9863766408304072,65.92543635508567,65.92869224615723,1.0,0.0075502227403339995,0.9,0.3228782287822878,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2298335524,37.5908087392,1,0,1
2862046,105,한강632스트릿,경기도 남양주시 강변북로632번길 54 (수석동),음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92869224615723,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1755608294,37.5867748906,1,0,1
2847394,106,힐링힐스,경기도 남양주시 강변북로632번길 57-28 (수석동),음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92869224615723,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1741498181,37.5877969686,1,0,1
2860407,107,온누리누룽지백숙 팔당본점,경기도 남양주시 와부읍 경강로 896,음식점,음식,음식,0.9863766408304072,65.92543635508567,65.92866071418905,1.0,0.0075502227403339995,0.9,0.3228782287822878,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2361144783,37.5579098957,1,0,1
2860429,108,온누리쭈꾸미 팔당본점,경기도 남양주시 와부읍 경강로 890,음식점,음식,음식,0.9863766408304072,65.92543635508567,65.92866071418905,1.0,0.0075502227403339995,0.9,0.3228782287822878,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2358450394,37.5585792575,1,0,1
2865007,109,팔당제빵소,경기도 남양주시 와부읍 경강로 872,음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92866071418905,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2348367631,37.5597902099,1,0,1
2867787,110,팔숲,경기도 남양주시 와부읍 경강로849번길 38-41,음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92866071418905,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2390585,37.5633259864,1,0,1
2862634,111,뜨란채,경기도 남양주시 와부읍 경강로926번길 1,음식점,음식,음식,0.9863766408304072,65.92543635508567,65.92858351153005,1.0,0.0075502227403339995,0.9,0.3228782287822878,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2371033487,37.5554240912,1,0,1
2877376,112,리펠,경기도 남양주시 와부읍 경강로926번길 20,음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92858351153005,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2363284415,37.5546352798,1,0,1
2867817,113,포러데이 팔당,경기도 남양주시 와부읍 경강로926번길 8-7,음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92858351153005,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.236445056,37.5560906684,1,0,1
2765471,114,아벨,경기도 남양주시 와부읍 팔당로 124,음식점,음식,음식,0.9865176373499304,65.92655265075742,65.92845023706343,1.0,0.0075002901342788005,0.9,0.3228782287822878,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2448057019,37.5457586857,1,0,1
2839589,115,이구동성로스터리카페,경기도 남양주시 덕송3로 45-71 (별내동),음식점,음식,음식,0.9817359996593054,65.93531765766238,65.9242158182917,1.0,0.0124472779725887,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0015040034750925,0.0036933170803574,0.0015051488205371,0.0043115735475686,0.0005045167260782,0.9817359996593054,0.005453571111321,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1107227326,37.6684808866,1,0,1
2840817,116,카페파즈,경기도 남양주시 식송1로 166 (별내동),음식점,음식,음식,0.9817359996593054,65.93531765766238,65.9234304047764,1.0,0.0124472779725887,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0015040034750925,0.0036933170803574,0.0015051488205371,0.0043115735475686,0.0005045167260782,0.9817359996593054,0.005453571111321,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.113600403,37.6630732349,1,0,1
2863127,117,앳더팔당,경기도 남양주시 조안면 다산로 452,음식점,음식,음식,0.9767041707522808,65.8891498762948,65.92123682120244,1.0,0.0129902513593858,0.9,0.3228782287822878,0.5833333333333334,0.0024416773701871,0.0018371891272745,0.0043932484699121,0.0064054533568645,0.0039001245314684,0.0005045167260782,0.9767041707522808,0.0038136196659339,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2889883004,37.528164308,1,0,1
2830096,118,명가소나무집,경기도 남양주시 불암로109번길 13 (별내동),음식점,음식,음식,0.9852061573698474,65.91283858788661,65.91441714077682,1.0,0.0087207062008938,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0015040034750925,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9852061573698474,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1103038426,37.6504524201,1,0,1
2840798,119,태릉허참갈비,경기도 남양주시 불암산로 30-2 (별내동),음식점,음식,음식,0.9852061573698474,65.91283858788661,65.91441714077682,1.0,0.0087207062008938,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0015040034750925,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9852061573698474,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.108931842,37.6470888973,1,0,1
2836039,120,카페보리,경기도 남양주시 별내면 송산로 674,음식점,음식,음식,0.9846473920643688,65.92076069563707,65.91382618295307,1.0,0.009535885567525399,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0015040034750925,0.0036933170803574,0.0015051488205371,0.0043115735475686,0.0005045167260782,0.9846473920643688,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1245455884,37.699330326,1,0,1
2847343,121,두부마을,경기도 남양주시 송산로152번길 20 (별내동),음식점,음식,음식,0.9852061573698474,65.91283858788661,65.91323445567652,1.0,0.0087207062008938,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0015040034750925,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9852061573698474,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1322072352,37.656268807,1,0,1
2829124,122,산아래,경기도 남양주시 송산로 226-40 (별내동),음식점,음식,음식,0.9852061573698474,65.91283858788661,65.91319292072966,1.0,0.0087207062008938,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0015040034750925,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9852061573698474,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1325097988,37.6627791664,1,0,1
2836831,123,서궁관,경기도 남양주시 청학로 103-112,음식점,음식,음식,0.9852061573698474,65.91283858788661,65.91308810186517,1.0,0.0087207062008938,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0015040034750925,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9852061573698474,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1140214222,37.7037324015,1,0,1
2836700,124,물맑은집,경기도 남양주시 진건읍 진관로311번길 23,음식점,음식,음식,0.9852061573698474,65.91283858788661,65.91290167560273,1.0,0.0087207062008938,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0015040034750925,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9852061573698474,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1632604012,37.6408989337,1,0,1
2836844,125,소리소 시골밥상,경기도 남양주시 진건읍 진건우회로 95-1,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91278971804519,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1815334596,37.6505536981,1,0,1
2840839,126,카페실버팟,경기도 남양주시 팔현로 75,음식점,음식,음식,0.9858178755249284,65.91490827833427,65.9127543594643,1.0,0.0083654021069656,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0036933170803574,0.0015051488205371,0.0043115735475686,0.0005045167260782,0.9858178755249284,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2212702493,37.6942743361,1,0,1
2836730,127,블랙드롭커피,경기도 남양주시 와부읍 덕소로2번길 78,음식점,음식,음식,0.9858178755249284,65.91490827833427,65.9127514853064,1.0,0.0083654021069656,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0036933170803574,0.0015051488205371,0.0043115735475686,0.0005045167260782,0.9858178755249284,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2088523288,37.583803617,1,0,1
2830252,128,어나더쥬얼리,경기도 남양주시 강변북로632번길 41-16 (수석동),음식점,음식,음식,0.9865176373499304,65.90810246625557,65.91265664562603,1.0,0.0075002901342788005,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1742303874,37.5870303924,1,0,1
2830341,129,트윈트리,경기도 남양주시 고산로126번길 33-8 (수석동),음식점,음식,음식,0.9865176373499304,65.90810246625557,65.91265664562603,1.0,0.0075002901342788005,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1797686489,37.5913633229,1,0,1
2836737,130,산과들가든,경기도 남양주시 와부읍 궁촌로 35,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91264265642964,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.231342139,37.5771714615,1,0,1
2830777,131,아웃도어키친 한강본점,경기도 남양주시 와부읍 경강로 868,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91264265642964,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2343840153,37.5601790453,1,0,1
2830128,132,팔당수산,경기도 남양주시 와부읍 월문천로 185,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91264265642964,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2301168146,37.5923974486,1,0,1
2829372,133,동동국수집,경기도 남양주시 와부읍 경강로 908,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91256545377065,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2366116756,37.5572099858,1,0,1
2836724,134,브레드쏭 팔당,경기도 남양주시 경강로926번길 15,음식점,음식,음식,0.9865176373499304,65.90810246625557,65.91256545377065,1.0,0.0075002901342788005,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2365367506,37.5548213731,1,0,1
2841462,135,일심본가콩요리,경기도 남양주시 와부읍 경강로926번길 8-21,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91256545377065,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2362478321,37.5567850286,1,0,1
2830897,136,나인블럭 뷰 팔당점,경기도 남양주시 와부읍 다산로 56,음식점,음식,음식,0.9865176373499304,65.90810246625557,65.9122965125792,1.0,0.0075002901342788005,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2552826914,37.5400262083,1,0,1
2845766,137,팔당초계국수본점,경기도 남양주시 와부읍 다산로 43,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.9122965125792,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2547299315,37.5411594003,1,0,1
2836681,138,맷돌36숯불갈비 마석점,경기도 남양주시 화도읍 맷돌로 36,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91179067877948,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2948840296,37.6581271006,1,0,1
2829156,139,장우가든,경기도 남양주시 진접읍 금강로 1586,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91116098718845,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1948576847,37.73189448,1,0,1
2847366,140,콤비식당,경기도 남양주시 진접읍 금강로 1580,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.91116098718845,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1944438464,37.731430637,1,0,1
3013507,141,카페 써라운드,경기도 남양주시 화도읍 소래비로85번길 73-5,음식점,음식,음식,0.984891909852268,65.8974318140933,65.9098326966706,1.0,0.0109535808246886,0.9,0.31549815498154976,0.5833333333333334,0.0012918695797396,0.001770378559825,0.0041295062816068,0.0014772124668386,0.0026772968562045,0.0012196476972595,0.984891909852268,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3153404371,37.6603355504,1,0,1
2836020,142,별미지교 본점,경기도 남양주시 화도읍 비룡로 171,음식점,음식,음식,0.9863766408304072,65.90698617058382,65.90980897090513,1.0,0.0075502227403339995,0.9,0.3210332103321033,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3014526038,37.6675705678,1,0,1
2853201,143,벨스타커피,경기도 남양주시 와부읍 다산로 46,음식점,음식,음식,0.9865176373499304,65.85275191275002,65.9041989542011,1.0,0.0075002901342788005,0.9,0.31549815498154976,0.5833333333333334,0.0012918695797396,0.0003335200145327,0.0028282051076706,0.0016704989682219,0.0043115735475686,0.0005045167260782,0.9865176373499304,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2543910919,37.5405205794,1,0,1
135875,144,은행나무가든,경기도 남양주시 수동면 축령산로 212-5,음식점,음식,음식,0.9863766408304072,65.85163561707829,65.89775216907367,1.0,0.0075502227403339995,0.9,0.31549815498154976,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0043115735475686,0.0005045167260782,0.9863766408304072,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3058443689,37.7464142577,1,0,1
2830203,145,달빛새 베이커리앤카페,경기도 남양주시 진접읍 금강로782번길 292-21,음식점,음식,음식,0.9814306088475854,65.87250894738533,65.89175612701317,1.0,0.009535885567525399,0.9,0.3210332103321033,0.5833333333333334,0.0012918695797396,0.0015040034750925,0.0036933170803574,0.0015051488205371,0.0075283567643518,0.0005045167260782,0.9814306088475854,0.0025421787062577,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1631810923,37.6945426948,1,0,1
2766592,146,프라움레스토랑,경기도 남양주시 와부읍 경강로 756,음식점,음식,음식,0.969732707060976,65.89644721902755,65.88606581083985,1.0,0.017661207039409398,0.9,0.32472324723247237,0.5833333333333334,0.0016632257238951,0.000570168537769,0.0101897829294359,0.0039316169493032,0.0086744689503111,0.0005045167260782,0.969732707060976,0.0047335131222312,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2273816325,37.5686279367,1,0,1
2842976,147,스시쿠모,경기도 남양주시 진접읍 해밀예당1로200번길 13-15,음식점,음식,음식,0.96743869663547,65.78708837958946,65.84290414353137,1.0,0.0185263190120962,0.9,0.31549815498154976,0.5833333333333334,0.0016632257238951,0.000570168537769,0.0110548949021227,0.0050994780624335,0.0089355062900001,0.0005045167260782,0.96743869663547,0.0047335131222312,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2014296895,37.7186266985,1,0,1
135451,148,징기즈칸 옛고향,경기도 남양주시 수동면 비룡로 1626,음식점,음식,음식,0.9609071114149692,65.81974630569198,65.83922625903465,1.0,0.0250579042325969,0.9,0.31549815498154976,0.5833333333333334,0.0016632257238951,0.0022149837940265,0.0110548949021227,0.0050994780624335,0.0089355062900001,0.0005045167260782,0.9609071114149692,0.0096202830864744,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2760578908,37.7569097147,1,0,1
2766563,149,우정한우명가,경기도 남양주시 진접읍 장현천로 11,음식점,음식,음식,0.9800517495055158,65.84901316971414,65.83780810677797,1.0,0.0075502227403339995,0.9,0.32472324723247237,0.5833333333333334,0.0009739045558922,0.0003335200145327,0.0046428435960788,0.0017615628816899,0.0106364648724599,0.0005045167260782,0.9800517495055158,0.0010954378477521,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1844257047,37.7179292489,1,0,1
2829782,150,엠키친앤카페,경기도 남양주시 와부읍 경강로 832,음식점,음식,음식,0.9685960275242964,65.80832522840224,65.81325109965796,1.0,0.015952635610837998,0.9,0.3210332103321033,0.5833333333333334,0.0016632257238951,0.000570168537769,0.0101897829294359,0.0036687598064461,0.0117825770584192,0.0005045167260782,0.9685960275242964,0.0030249416936598,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2320980499,37.5623565288,1,0,1
2863041,151,한옥에서 Pizza 온고재,경기도 남양주시 와부읍 팔당로139번길 19-29,음식점,음식,음식,0.9685960275242964,65.82677541290408,65.81246468745333,1.0,0.015952635610837998,0.9,0.3228782287822878,0.5833333333333334,0.0016632257238951,0.000570168537769,0.0101897829294359,0.0036687598064461,0.0117825770584192,0.0005045167260782,0.9685960275242964,0.0030249416936598,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2482275768,37.5470391549,1,0,1
2853195,152,라키 다산점,경기도 남양주시 다산중앙로82번안길 103 (다산동),음식점,음식,음식,0.962150546988454,65.77344262416207,65.7888227261069,1.0,0.0181201065756193,0.9,0.3228782287822878,0.5833333333333334,0.0016632257238951,0.0017406519983288,0.009478199005086,0.0071798276808497,0.0125495187550764,0.0005045167260782,0.962150546988454,0.0047335131222312,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1650415828,37.6133577231,1,0,1
2867369,153,홍콩,경기도 남양주시 강변북로 681-1 (수석동),음식점,음식,음식,0.963321030449014,65.76759020685927,65.7888227261069,1.0,0.0169496231150595,0.9,0.3228782287822878,0.5833333333333334,0.0016632257238951,0.000570168537769,0.009478199005086,0.0071798276808497,0.0125495187550764,0.0005045167260782,0.963321030449014,0.0047335131222312,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1706444907,37.5909715361,1,0,1
2867774,154,팔당반점 팔당본점,경기도 남양주시 와부읍 경강로 950,음식점,음식,음식,0.9629621286901122,65.74226693039131,65.78845837513695,1.0,0.015952635610837998,0.9,0.3228782287822878,0.5833333333333334,0.0016632257238951,0.000570168537769,0.0101897829294359,0.0067183889777089,0.0143668467213406,0.0005045167260782,0.9629621286901122,0.0030249416936598,0.0,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2379311067,37.5534798874,1,0,1
802310,155,금남멧돼지,경기도 남양주시 화도읍 북한강로 1332-1,음식점,음식,음식,0.97964365375116,65.28572895923737,64.36367645226319,1.0,0.016592453035952998,0.9,0.2509225092250923,0.5833333333333334,0.0051274681051,0.002030546823943,0.0061299487933901,0.0018075994914785,0.0019562937214083,0.0004343421627771,0.97964365375116,0.001475331540145,0.0013948156105978,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3511435578,37.6318061853,1,0,1
2765481,156,스테이564,경기도 남양주시 불암로 59,음식점,음식,음식,0.9438181158048724,64.36471202639935,64.3016122356312,1.0,0.044366479410962306,0.95,0.1070110701107011,0.5833333333333334,0.0090594759465089,0.0089157184246748,0.0097065823965437,0.0032699361411769,0.008545468642988,0.006759644381308,0.9438181158048724,0.0096637325951062,0.0002613256668207,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1096873483,37.6463778832,1,0,1
2864075,157,보리곡간,경기도 남양주시 다산지금로163번길 6 (다산동),음식점,음식,음식,0.9685162625101352,64.33722900091709,64.2225244203909,1.0,0.0275129985507068,0.8,0.2509225092250923,0.5833333333333334,0.0023865588616764,0.0031822183670406,0.0076602939244576,0.001231922368904,0.0027388165702539,0.0005045167260782,0.9685162625101352,0.0090914288427425,0.0046879818287115,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1743272929,37.5978208069,0,0,1
2830315,158,닉센,경기도 남양주시 불암산로59번길 16-15,음식점,음식,음식,0.9632824309396584,64.36387526604972,64.18678597975548,1.0,0.0306489142674839,0.95,0.10516605166051662,0.5833333333333334,0.0035936361524454,0.0086790699014385,0.0042041707578413,0.0023735541133569,0.0036951006795006,0.0051347358454918,0.9632824309396584,0.0087759759434462,0.0002613256668207,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1050571093,37.6500662592,1,0,1
